origin_fips,dest_fips,n_returns,year_start,origin_abbr,dest_abbr
09,55,201,2018,CT,WI
09,49,197,2018,CT,UT
09,10,194,2018,CT,DE
09,01,189,2018,CT,AL
09,29,187,2018,CT,MO
09,15,184,2018,CT,HI
09,21,149,2018,CT,KY
09,22,146,2018,CT,LA
09,20,111,2018,CT,KS
09,40,107,2018,CT,OK
09,19,103,2018,CT,IA
09,35,91,2018,CT,NM
09,16,76,2018,CT,ID
09,05,70,2018,CT,AR
09,28,70,2018,CT,MS
09,02,62,2018,CT,AK
09,54,60,2018,CT,WV
09,30,59,2018,CT,MT
09,31,57,2018,CT,NE
09,56,43,2018,CT,WY
09,46,39,2018,CT,SD
09,38,27,2018,CT,ND
10,10,364772,2018,DE,DE
10,42,3586,2018,DE,PA
10,24,2764,2018,DE,MD
10,12,1380,2018,DE,FL
10,34,1124,2018,DE,NJ
10,51,716,2018,DE,VA
10,36,703,2018,DE,NY
10,48,562,2018,DE,TX
10,37,554,2018,DE,NC
10,06,495,2018,DE,CA
10,13,389,2018,DE,GA
10,45,274,2018,DE,SC
10,39,201,2018,DE,OH
10,04,177,2018,DE,AZ
10,25,172,2018,DE,MA
10,08,166,2018,DE,CO
10,17,140,2018,DE,IL
10,53,139,2018,DE,WA
10,47,137,2018,DE,TN
10,26,104,2018,DE,MI
10,11,94,2018,DE,DC
10,09,91,2018,DE,CT
10,18,79,2018,DE,IN
10,01,74,2018,DE,AL
10,32,70,2018,DE,NV
10,54,65,2018,DE,WV
10,29,62,2018,DE,MO
10,22,58,2018,DE,LA
10,15,54,2018,DE,HI
10,21,54,2018,DE,KY
10,33,52,2018,DE,NH
10,23,50,2018,DE,ME
10,27,50,2018,DE,MN
10,55,49,2018,DE,WI
10,41,46,2018,DE,OR
10,40,43,2018,DE,OK
10,35,40,2018,DE,NM
10,19,38,2018,DE,IA
10,49,37,2018,DE,UT
10,20,37,2018,DE,KS
10,44,29,2018,DE,RI
10,28,27,2018,DE,MS
10,05,27,2018,DE,AR
10,02,26,2018,DE,AK
10,31,19,2018,DE,NE
10,50,18,2018,DE,VT
10,16,18,2018,DE,ID
10,38,17,2018,DE,ND
10,46,14,2018,DE,SD
10,30,12,2018,DE,MT
11,11,267196,2018,DC,DC
11,24,10028,2018,DC,MD
11,51,5614,2018,DC,VA
11,36,2331,2018,DC,NY
11,06,2235,2018,DC,CA
11,12,1004,2018,DC,FL
11,48,853,2018,DC,TX
11,42,840,2018,DC,PA
11,25,840,2018,DC,MA
11,37,787,2018,DC,NC
11,17,665,2018,DC,IL
11,13,513,2018,DC,GA
11,08,482,2018,DC,CO
11,53,450,2018,DC,WA
11,34,450,2018,DC,NJ
11,39,281,2018,DC,OH
11,26,267,2018,DC,MI
11,45,227,2018,DC,SC
11,47,214,2018,DC,TN
11,09,204,2018,DC,CT
11,04,182,2018,DC,AZ
11,41,172,2018,DC,OR
11,27,158,2018,DC,MN
11,55,128,2018,DC,WI
11,29,126,2018,DC,MO
11,22,124,2018,DC,LA
11,18,118,2018,DC,IN
11,10,113,2018,DC,DE
11,33,92,2018,DC,NH
11,23,82,2018,DC,ME
11,21,81,2018,DC,KY
11,35,80,2018,DC,NM
11,01,77,2018,DC,AL
11,32,74,2018,DC,NV
11,54,71,2018,DC,WV
11,50,67,2018,DC,VT
11,15,67,2018,DC,HI
11,44,64,2018,DC,RI
11,40,63,2018,DC,OK
11,28,62,2018,DC,MS
11,49,57,2018,DC,UT
11,19,56,2018,DC,IA
11,05,51,2018,DC,AR
11,20,49,2018,DC,KS
11,31,42,2018,DC,NE
11,30,31,2018,DC,MT
11,02,31,2018,DC,AK
11,16,27,2018,DC,ID
11,46,14,2018,DC,SD
11,38,11,2018,DC,ND
12,12,7854101,2018,FL,FL
12,13,23195,2018,FL,GA
12,48,19271,2018,FL,TX
12,36,17891,2018,FL,NY
12,37,15838,2018,FL,NC
12,06,13790,2018,FL,CA
12,51,10220,2018,FL,VA
12,47,9740,2018,FL,TN
12,42,8846,2018,FL,PA
12,39,8517,2018,FL,OH
12,34,7755,2018,FL,NJ
12,08,7515,2018,FL,CO
12,17,7186,2018,FL,IL
12,45,6980,2018,FL,SC
12,01,6975,2018,FL,AL
12,26,6936,2018,FL,MI
12,25,6572,2018,FL,MA
12,24,5184,2018,FL,MD
12,18,5160,2018,FL,IN
12,53,4711,2018,FL,WA
12,04,4144,2018,FL,AZ
12,09,3796,2018,FL,CT
12,21,3687,2018,FL,KY
12,29,3154,2018,FL,MO
12,32,2959,2018,FL,NV
12,55,2875,2018,FL,WI
12,22,2504,2018,FL,LA
12,27,2397,2018,FL,MN
12,41,1900,2018,FL,OR
12,28,1792,2018,FL,MS
12,23,1724,2018,FL,ME
12,33,1680,2018,FL,NH
12,40,1650,2018,FL,OK
12,05,1373,2018,FL,AR
12,49,1356,2018,FL,UT
12,20,1341,2018,FL,KS
12,19,1303,2018,FL,IA
12,15,1270,2018,FL,HI
12,35,1266,2018,FL,NM
12,44,1229,2018,FL,RI
12,54,1100,2018,FL,WV
12,11,1075,2018,FL,DC
12,10,943,2018,FL,DE
12,31,916,2018,FL,NE
12,02,745,2018,FL,AK
12,50,681,2018,FL,VT
12,16,639,2018,FL,ID
12,30,513,2018,FL,MT
12,38,472,2018,FL,ND
12,46,377,2018,FL,SD
12,56,367,2018,FL,WY
13,13,3392629,2018,GA,GA
13,12,20494,2018,GA,FL
13,48,8590,2018,GA,TX
13,37,7818,2018,GA,NC
13,45,7688,2018,GA,SC
13,47,7385,2018,GA,TN
13,01,7254,2018,GA,AL
13,06,6366,2018,GA,CA
13,51,4381,2018,GA,VA
13,36,4351,2018,GA,NY
13,08,2704,2018,GA,CO
13,39,2564,2018,GA,OH
13,17,2515,2018,GA,IL
13,24,2304,2018,GA,MD
13,53,2256,2018,GA,WA
13,42,2231,2018,GA,PA
13,26,1874,2018,GA,MI
13,04,1692,2018,GA,AZ
13,34,1691,2018,GA,NJ
13,22,1558,2018,GA,LA
13,18,1353,2018,GA,IN
13,21,1344,2018,GA,KY
13,28,1251,2018,GA,MS
13,29,1198,2018,GA,MO
13,25,1184,2018,GA,MA
13,32,904,2018,GA,NV
13,27,784,2018,GA,MN
13,55,769,2018,GA,WI
13,40,738,2018,GA,OK
13,20,735,2018,GA,KS
13,05,703,2018,GA,AR
13,15,678,2018,GA,HI
13,09,669,2018,GA,CT
13,41,649,2018,GA,OR
13,49,580,2018,GA,UT
13,11,556,2018,GA,DC
13,19,395,2018,GA,IA
13,35,380,2018,GA,NM
13,02,377,2018,GA,AK
13,54,310,2018,GA,WV
13,31,278,2018,GA,NE
13,10,276,2018,GA,DE
13,33,236,2018,GA,NH
13,23,231,2018,GA,ME
13,44,210,2018,GA,RI
13,30,209,2018,GA,MT
13,16,197,2018,GA,ID
13,38,170,2018,GA,ND
13,46,162,2018,GA,SD
13,56,129,2018,GA,WY
13,50,108,2018,GA,VT
15,15,556306,2018,HI,HI
15,06,5265,2018,HI,CA
15,53,2508,2018,HI,WA
15,48,2454,2018,HI,TX
15,32,1758,2018,HI,NV
15,12,1331,2018,HI,FL
15,51,1241,2018,HI,VA
15,41,1114,2018,HI,OR
15,08,1032,2018,HI,CO
15,04,985,2018,HI,AZ
15,37,782,2018,HI,NC
15,13,732,2018,HI,GA
15,36,627,2018,HI,NY
15,24,607,2018,HI,MD
15,49,515,2018,HI,UT
15,17,427,2018,HI,IL
15,45,378,2018,HI,SC
15,42,365,2018,HI,PA
15,47,359,2018,HI,TN
15,39,340,2018,HI,OH
15,29,340,2018,HI,MO
15,02,275,2018,HI,AK
15,25,274,2018,HI,MA
15,26,260,2018,HI,MI
15,40,251,2018,HI,OK
15,01,245,2018,HI,AL
15,20,241,2018,HI,KS
15,34,240,2018,HI,NJ
15,16,234,2018,HI,ID
15,27,215,2018,HI,MN
15,35,211,2018,HI,NM
15,55,200,2018,HI,WI
15,22,193,2018,HI,LA
15,21,191,2018,HI,KY
15,18,188,2018,HI,IN
15,09,134,2018,HI,CT
15,19,127,2018,HI,IA
15,05,125,2018,HI,AR
15,31,109,2018,HI,NE
15,30,109,2018,HI,MT
15,28,84,2018,HI,MS
15,23,82,2018,HI,ME
15,11,78,2018,HI,DC
15,33,66,2018,HI,NH
15,44,49,2018,HI,RI
15,38,48,2018,HI,ND
15,56,39,2018,HI,WY
15,10,33,2018,HI,DE
15,46,32,2018,HI,SD
15,54,32,2018,HI,WV
15,50,31,2018,HI,VT
16,16,595101,2018,ID,ID
16,53,4528,2018,ID,WA
16,49,2693,2018,ID,UT
16,06,2349,2018,ID,CA
16,41,2209,2018,ID,OR
16,04,1457,2018,ID,AZ
16,48,1169,2018,ID,TX
16,32,888,2018,ID,NV
16,30,877,2018,ID,MT
16,08,728,2018,ID,CO
16,12,593,2018,ID,FL
16,56,417,2018,ID,WY
16,51,280,2018,ID,VA
16,02,278,2018,ID,AK
16,37,269,2018,ID,NC
16,29,256,2018,ID,MO
16,38,254,2018,ID,ND
16,39,230,2018,ID,OH
16,35,225,2018,ID,NM
16,13,218,2018,ID,GA
16,17,213,2018,ID,IL
16,47,212,2018,ID,TN
16,36,210,2018,ID,NY
16,26,196,2018,ID,MI
16,42,186,2018,ID,PA
16,27,179,2018,ID,MN
16,15,178,2018,ID,HI
16,45,168,2018,ID,SC
16,40,163,2018,ID,OK
16,20,156,2018,ID,KS
16,55,149,2018,ID,WI
16,18,135,2018,ID,IN
16,24,112,2018,ID,MD
16,05,110,2018,ID,AR
16,19,108,2018,ID,IA
16,31,103,2018,ID,NE
16,21,99,2018,ID,KY
16,01,96,2018,ID,AL
16,46,92,2018,ID,SD
16,25,83,2018,ID,MA
16,22,73,2018,ID,LA
16,34,70,2018,ID,NJ
16,28,61,2018,ID,MS
16,33,52,2018,ID,NH
16,23,45,2018,ID,ME
16,09,37,2018,ID,CT
16,54,30,2018,ID,WV
16,11,24,2018,ID,DC
16,10,24,2018,ID,DE
16,50,20,2018,ID,VT
16,44,16,2018,ID,RI
17,17,4829551,2018,IL,IL
17,12,13288,2018,IL,FL
17,18,12325,2018,IL,IN
17,06,11493,2018,IL,CA
17,48,10578,2018,IL,TX
17,55,10194,2018,IL,WI
17,29,8478,2018,IL,MO
17,04,6168,2018,IL,AZ
17,26,5062,2018,IL,MI
17,08,4968,2018,IL,CO
17,47,4749,2018,IL,TN
17,19,4679,2018,IL,IA
17,36,4284,2018,IL,NY
17,13,4033,2018,IL,GA
17,37,3419,2018,IL,NC
17,39,3347,2018,IL,OH
17,53,3049,2018,IL,WA
17,27,2659,2018,IL,MN
17,51,2489,2018,IL,VA
17,21,2039,2018,IL,KY
17,32,1991,2018,IL,NV
17,42,1984,2018,IL,PA
17,25,1793,2018,IL,MA
17,45,1659,2018,IL,SC
17,34,1527,2018,IL,NJ
17,24,1249,2018,IL,MD
17,41,1208,2018,IL,OR
17,01,1116,2018,IL,AL
17,05,963,2018,IL,AR
17,20,959,2018,IL,KS
17,22,780,2018,IL,LA
17,28,756,2018,IL,MS
17,40,737,2018,IL,OK
17,49,724,2018,IL,UT
17,31,624,2018,IL,NE
17,11,602,2018,IL,DC
17,09,602,2018,IL,CT
17,35,551,2018,IL,NM
17,15,456,2018,IL,HI
17,16,338,2018,IL,ID
17,30,308,2018,IL,MT
17,38,265,2018,IL,ND
17,46,258,2018,IL,SD
17,02,221,2018,IL,AK
17,33,211,2018,IL,NH
17,23,202,2018,IL,ME
17,56,195,2018,IL,WY
17,54,179,2018,IL,WV
17,10,168,2018,IL,DE
17,44,162,2018,IL,RI
17,50,105,2018,IL,VT
18,18,2444503,2018,IN,IN
18,17,8319,2018,IN,IL
18,12,7357,2018,IN,FL
18,21,4767,2018,IN,KY
18,39,4492,2018,IN,OH
18,26,4395,2018,IN,MI
18,48,3900,2018,IN,TX
18,06,3170,2018,IN,CA
18,47,2199,2018,IN,TN
18,13,1847,2018,IN,GA
18,04,1779,2018,IN,AZ
18,37,1662,2018,IN,NC
18,08,1639,2018,IN,CO
18,29,1145,2018,IN,MO
18,36,1131,2018,IN,NY
18,51,1110,2018,IN,VA
18,53,1095,2018,IN,WA
18,55,1063,2018,IN,WI
18,45,1020,2018,IN,SC
18,42,967,2018,IN,PA
18,01,753,2018,IN,AL
18,27,710,2018,IN,MN
18,32,605,2018,IN,NV
18,25,545,2018,IN,MA
18,41,521,2018,IN,OR
18,24,506,2018,IN,MD
18,19,486,2018,IN,IA
18,34,446,2018,IN,NJ
18,40,429,2018,IN,OK
18,28,379,2018,IN,MS
18,05,377,2018,IN,AR
18,20,373,2018,IN,KS
18,22,342,2018,IN,LA
18,49,333,2018,IN,UT
18,35,271,2018,IN,NM
18,09,211,2018,IN,CT
18,16,199,2018,IN,ID
18,31,197,2018,IN,NE
18,15,191,2018,IN,HI
18,54,176,2018,IN,WV
18,30,163,2018,IN,MT
18,11,157,2018,IN,DC
18,02,138,2018,IN,AK
18,46,129,2018,IN,SD
18,33,117,2018,IN,NH
18,23,102,2018,IN,ME
18,38,95,2018,IN,ND
18,10,73,2018,IN,DE
18,56,68,2018,IN,WY
18,50,62,2018,IN,VT
18,44,52,2018,IN,RI
19,19,1158042,2018,IA,IA
19,17,4078,2018,IA,IL
19,31,3033,2018,IA,NE
19,27,2660,2018,IA,MN
19,48,2172,2018,IA,TX
19,12,1849,2018,IA,FL
19,29,1764,2018,IA,MO
19,55,1536,2018,IA,WI
19,06,1455,2018,IA,CA
19,08,1447,2018,IA,CO
19,04,1369,2018,IA,AZ
19,46,1159,2018,IA,SD
19,20,647,2018,IA,KS
19,37,639,2018,IA,NC
19,53,633,2018,IA,WA
19,39,564,2018,IA,OH
19,26,557,2018,IA,MI
19,18,545,2018,IA,IN
19,47,510,2018,IA,TN
19,13,494,2018,IA,GA
19,36,428,2018,IA,NY
19,51,425,2018,IA,VA
19,42,360,2018,IA,PA
19,32,338,2018,IA,NV
19,05,332,2018,IA,AR
19,41,331,2018,IA,OR
19,40,315,2018,IA,OK
19,45,265,2018,IA,SC
19,49,254,2018,IA,UT
19,21,245,2018,IA,KY
19,01,224,2018,IA,AL
19,24,214,2018,IA,MD
19,38,201,2018,IA,ND
19,25,193,2018,IA,MA
19,22,175,2018,IA,LA
19,34,161,2018,IA,NJ
19,35,156,2018,IA,NM
19,16,155,2018,IA,ID
19,28,142,2018,IA,MS
19,30,133,2018,IA,MT
19,56,91,2018,IA,WY
19,15,84,2018,IA,HI
19,09,83,2018,IA,CT
19,11,80,2018,IA,DC
19,02,71,2018,IA,AK
19,54,61,2018,IA,WV
19,23,49,2018,IA,ME
19,33,48,2018,IA,NH
19,10,34,2018,IA,DE
19,44,24,2018,IA,RI
19,50,22,2018,IA,VT
20,20,1035258,2018,KS,KS
20,29,11047,2018,KS,MO
20,48,4595,2018,KS,TX
20,40,2428,2018,KS,OK
20,08,2331,2018,KS,CO
20,12,1997,2018,KS,FL
20,06,1916,2018,KS,CA
20,04,1139,2018,KS,AZ
20,31,1109,2018,KS,NE
20,13,976,2018,KS,GA
20,53,964,2018,KS,WA
20,17,941,2018,KS,IL
20,37,788,2018,KS,NC
20,51,763,2018,KS,VA
20,19,689,2018,KS,IA
20,47,646,2018,KS,TN
20,05,640,2018,KS,AR
20,36,562,2018,KS,NY
20,39,528,2018,KS,OH
20,27,521,2018,KS,MN
20,18,446,2018,KS,IN
20,01,426,2018,KS,AL
20,26,403,2018,KS,MI
20,32,379,2018,KS,NV
20,45,362,2018,KS,SC
20,42,353,2018,KS,PA
20,41,349,2018,KS,OR
20,55,338,2018,KS,WI
20,35,320,2018,KS,NM
20,21,305,2018,KS,KY
20,22,283,2018,KS,LA
20,24,282,2018,KS,MD
20,49,260,2018,KS,UT
20,15,255,2018,KS,HI
20,25,214,2018,KS,MA
20,46,212,2018,KS,SD
20,34,201,2018,KS,NJ
20,16,168,2018,KS,ID
20,28,159,2018,KS,MS
20,30,153,2018,KS,MT
20,02,150,2018,KS,AK
20,38,128,2018,KS,ND
20,56,118,2018,KS,WY
20,09,77,2018,KS,CT
20,23,55,2018,KS,ME
20,54,54,2018,KS,WV
20,33,53,2018,KS,NH
20,11,52,2018,KS,DC
20,10,36,2018,KS,DE
20,44,31,2018,KS,RI
20,50,26,2018,KS,VT
21,21,1490815,2018,KY,KY
21,39,6034,2018,KY,OH
21,18,5500,2018,KY,IN
21,47,5227,2018,KY,TN
21,12,4591,2018,KY,FL
21,48,2309,2018,KY,TX
21,13,1628,2018,KY,GA
21,37,1452,2018,KY,NC
21,06,1436,2018,KY,CA
21,17,1427,2018,KY,IL
21,51,1100,2018,KY,VA
21,26,1053,2018,KY,MI
21,01,850,2018,KY,AL
21,45,845,2018,KY,SC
21,08,835,2018,KY,CO
21,36,767,2018,KY,NY
21,29,732,2018,KY,MO
21,42,669,2018,KY,PA
21,04,646,2018,KY,AZ
21,54,609,2018,KY,WV
21,53,606,2018,KY,WA
21,24,359,2018,KY,MD
21,55,350,2018,KY,WI
21,22,313,2018,KY,LA
21,28,306,2018,KY,MS
21,05,301,2018,KY,AR
21,27,294,2018,KY,MN
21,40,284,2018,KY,OK
21,32,261,2018,KY,NV
21,34,260,2018,KY,NJ
21,25,246,2018,KY,MA
21,20,245,2018,KY,KS
21,41,237,2018,KY,OR
21,19,229,2018,KY,IA
21,15,202,2018,KY,HI
21,49,190,2018,KY,UT
21,09,144,2018,KY,CT
21,35,135,2018,KY,NM
21,31,120,2018,KY,NE
21,02,119,2018,KY,AK
21,11,94,2018,KY,DC
21,16,93,2018,KY,ID
21,30,83,2018,KY,MT
21,23,78,2018,KY,ME
21,33,65,2018,KY,NH
21,10,57,2018,KY,DE
21,38,54,2018,KY,ND
21,46,52,2018,KY,SD
21,56,47,2018,KY,WY
21,50,44,2018,KY,VT
21,44,36,2018,KY,RI
22,22,1506866,2018,LA,LA
22,48,13981,2018,LA,TX
22,28,3195,2018,LA,MS
22,12,3061,2018,LA,FL
22,06,2117,2018,LA,CA
22,13,1966,2018,LA,GA
22,05,1279,2018,LA,AR
22,47,1273,2018,LA,TN
22,08,1253,2018,LA,CO
22,01,1198,2018,LA,AL
22,37,1108,2018,LA,NC
22,51,988,2018,LA,VA
22,36,899,2018,LA,NY
22,17,701,2018,LA,IL
22,53,675,2018,LA,WA
22,40,659,2018,LA,OK
22,29,608,2018,LA,MO
22,04,586,2018,LA,AZ
22,42,584,2018,LA,PA
22,39,579,2018,LA,OH
22,45,489,2018,LA,SC
22,24,464,2018,LA,MD
22,26,442,2018,LA,MI
22,32,377,2018,LA,NV
22,18,361,2018,LA,IN
22,21,350,2018,LA,KY
22,41,323,2018,LA,OR
22,20,283,2018,LA,KS
22,25,282,2018,LA,MA
22,34,281,2018,LA,NJ
22,35,260,2018,LA,NM
22,55,249,2018,LA,WI
22,27,228,2018,LA,MN
22,49,194,2018,LA,UT
22,19,175,2018,LA,IA
22,15,171,2018,LA,HI
22,02,150,2018,LA,AK
22,09,142,2018,LA,CT
22,38,141,2018,LA,ND
22,11,140,2018,LA,DC
22,54,121,2018,LA,WV
22,31,120,2018,LA,NE
22,16,119,2018,LA,ID
22,30,102,2018,LA,MT
22,56,88,2018,LA,WY
22,46,78,2018,LA,SD
22,23,66,2018,LA,ME
22,33,62,2018,LA,NH
22,10,55,2018,LA,DE
22,44,51,2018,LA,RI
22,50,29,2018,LA,VT
23,23,526358,2018,ME,ME
23,12,2220,2018,ME,FL
23,33,1919,2018,ME,NH
23,25,1727,2018,ME,MA
23,36,729,2018,ME,NY
23,06,631,2018,ME,CA
23,37,534,2018,ME,NC
23,48,516,2018,ME,TX
23,51,471,2018,ME,VA
23,42,407,2018,ME,PA
23,09,363,2018,ME,CT
23,45,317,2018,ME,SC
23,08,311,2018,ME,CO
23,04,302,2018,ME,AZ
23,13,262,2018,ME,GA
23,50,261,2018,ME,VT
23,47,251,2018,ME,TN
23,53,248,2018,ME,WA
23,39,215,2018,ME,OH
23,44,188,2018,ME,RI
23,34,187,2018,ME,NJ
23,24,178,2018,ME,MD
23,41,159,2018,ME,OR
23,17,154,2018,ME,IL
23,26,147,2018,ME,MI
23,27,130,2018,ME,MN
23,18,100,2018,ME,IN
23,29,98,2018,ME,MO
23,32,93,2018,ME,NV
23,21,91,2018,ME,KY
23,49,90,2018,ME,UT
23,15,76,2018,ME,HI
23,55,70,2018,ME,WI
23,35,69,2018,ME,NM
23,30,67,2018,ME,MT
23,01,64,2018,ME,AL
23,02,62,2018,ME,AK
23,40,59,2018,ME,OK
23,22,58,2018,ME,LA
23,11,57,2018,ME,DC
23,10,52,2018,ME,DE
23,20,49,2018,ME,KS
23,16,48,2018,ME,ID
23,54,43,2018,ME,WV
23,28,38,2018,ME,MS
23,05,37,2018,ME,AR
23,56,35,2018,ME,WY
23,31,33,2018,ME,NE
23,19,32,2018,ME,IA
23,46,31,2018,ME,SD
23,38,24,2018,ME,ND
24,24,2272486,2018,MD,MD
24,51,14655,2018,MD,VA
24,12,8245,2018,MD,FL
24,11,8092,2018,MD,DC
24,42,8033,2018,MD,PA
24,06,5028,2018,MD,CA
24,37,4643,2018,MD,NC
24,36,4422,2018,MD,NY
24,48,4148,2018,MD,TX
24,10,3672,2018,MD,DE
24,34,2793,2018,MD,NJ
24,13,2776,2018,MD,GA
24,45,2177,2018,MD,SC
24,54,2101,2018,MD,WV
24,25,1553,2018,MD,MA
24,08,1536,2018,MD,CO
24,39,1415,2018,MD,OH
24,53,1289,2018,MD,WA
24,47,1160,2018,MD,TN
24,17,1153,2018,MD,IL
24,04,1024,2018,MD,AZ
24,26,780,2018,MD,MI
24,09,661,2018,MD,CT
24,01,593,2018,MD,AL
24,18,588,2018,MD,IN
24,32,577,2018,MD,NV
24,15,538,2018,MD,HI
24,29,475,2018,MD,MO
24,21,456,2018,MD,KY
24,41,432,2018,MD,OR
24,27,405,2018,MD,MN
24,22,402,2018,MD,LA
24,55,346,2018,MD,WI
24,49,335,2018,MD,UT
24,35,298,2018,MD,NM
24,40,296,2018,MD,OK
24,23,265,2018,MD,ME
24,20,256,2018,MD,KS
24,33,238,2018,MD,NH
24,28,206,2018,MD,MS
24,19,200,2018,MD,IA
24,44,199,2018,MD,RI
24,05,192,2018,MD,AR
24,50,145,2018,MD,VT
24,02,145,2018,MD,AK
24,16,138,2018,MD,ID
24,31,137,2018,MD,NE
24,30,126,2018,MD,MT
24,46,99,2018,MD,SD
24,38,80,2018,MD,ND
24,56,52,2018,MD,WY
25,25,2710404,2018,MA,MA
25,12,10266,2018,MA,FL
25,33,10014,2018,MA,NH
25,36,8569,2018,MA,NY
25,06,8059,2018,MA,CA
25,44,5787,2018,MA,RI
25,09,4782,2018,MA,CT
25,48,3344,2018,MA,TX
25,23,2933,2018,MA,ME
25,37,2783,2018,MA,NC
25,42,2520,2018,MA,PA
25,34,2307,2018,MA,NJ
25,51,2219,2018,MA,VA
25,17,1728,2018,MA,IL
25,13,1710,2018,MA,GA
25,08,1700,2018,MA,CO
25,53,1622,2018,MA,WA
25,45,1467,2018,MA,SC
25,24,1372,2018,MA,MD
25,50,1202,2018,MA,VT
25,04,1118,2018,MA,AZ
25,39,1064,2018,MA,OH
25,47,891,2018,MA,TN
25,11,886,2018,MA,DC
25,26,769,2018,MA,MI
25,41,699,2018,MA,OR
25,27,520,2018,MA,MN
25,18,435,2018,MA,IN
25,55,414,2018,MA,WI
25,29,388,2018,MA,MO
25,32,385,2018,MA,NV
25,49,377,2018,MA,UT
25,22,310,2018,MA,LA
25,21,272,2018,MA,KY
25,01,268,2018,MA,AL
25,35,255,2018,MA,NM
25,15,251,2018,MA,HI
25,10,199,2018,MA,DE
25,20,193,2018,MA,KS
25,40,172,2018,MA,OK
25,19,169,2018,MA,IA
25,05,160,2018,MA,AR
25,16,121,2018,MA,ID
25,30,119,2018,MA,MT
25,28,116,2018,MA,MS
25,31,111,2018,MA,NE
25,02,102,2018,MA,AK
25,54,97,2018,MA,WV
25,56,69,2018,MA,WY
25,46,63,2018,MA,SD
25,38,59,2018,MA,ND
26,26,3723470,2018,MI,MI
26,12,10065,2018,MI,FL
26,39,5375,2018,MI,OH
26,06,5280,2018,MI,CA
26,48,5159,2018,MI,TX
26,17,4654,2018,MI,IL
26,18,4383,2018,MI,IN
26,04,2836,2018,MI,AZ
26,47,2621,2018,MI,TN
26,37,2617,2018,MI,NC
26,13,2590,2018,MI,GA
26,55,2509,2018,MI,WI
26,08,2217,2018,MI,CO
26,36,2192,2018,MI,NY
26,51,1720,2018,MI,VA
26,53,1639,2018,MI,WA
26,45,1466,2018,MI,SC
26,42,1454,2018,MI,PA
26,27,1184,2018,MI,MN
26,21,1176,2018,MI,KY
26,29,1011,2018,MI,MO
26,25,955,2018,MI,MA
26,32,899,2018,MI,NV
26,24,869,2018,MI,MD
26,01,824,2018,MI,AL
26,41,761,2018,MI,OR
26,34,705,2018,MI,NJ
26,19,572,2018,MI,IA
26,49,529,2018,MI,UT
26,22,450,2018,MI,LA
26,40,437,2018,MI,OK
26,05,427,2018,MI,AR
26,20,376,2018,MI,KS
26,28,354,2018,MI,MS
26,11,351,2018,MI,DC
26,09,341,2018,MI,CT
26,35,315,2018,MI,NM
26,15,287,2018,MI,HI
26,30,261,2018,MI,MT
26,31,249,2018,MI,NE
26,16,240,2018,MI,ID
26,38,234,2018,MI,ND
26,02,229,2018,MI,AK
26,54,222,2018,MI,WV
26,46,183,2018,MI,SD
26,33,169,2018,MI,NH
26,23,164,2018,MI,ME
26,56,155,2018,MI,WY
26,10,107,2018,MI,DE
26,50,93,2018,MI,VT
26,44,86,2018,MI,RI
27,27,2161000,2018,MN,MN
27,55,6989,2018,MN,WI
27,12,3886,2018,MN,FL
27,06,3603,2018,MN,CA
27,38,3443,2018,MN,ND
27,48,3427,2018,MN,TX
27,04,3074,2018,MN,AZ
27,17,2279,2018,MN,IL
27,08,2254,2018,MN,CO
27,19,1994,2018,MN,IA
27,46,1676,2018,MN,SD
27,53,1587,2018,MN,WA
27,36,1108,2018,MN,NY
27,37,1094,2018,MN,NC
27,13,950,2018,MN,GA
27,26,938,2018,MN,MI
27,29,830,2018,MN,MO
27,41,791,2018,MN,OR
27,39,789,2018,MN,OH
27,47,732,2018,MN,TN
27,51,716,2018,MN,VA
27,32,657,2018,MN,NV
27,18,626,2018,MN,IN
27,42,615,2018,MN,PA
27,25,593,2018,MN,MA
27,31,548,2018,MN,NE
27,20,453,2018,MN,KS
27,24,449,2018,MN,MD
27,30,446,2018,MN,MT
27,45,428,2018,MN,SC
27,49,415,2018,MN,UT
27,34,391,2018,MN,NJ
27,35,307,2018,MN,NM
27,40,300,2018,MN,OK
27,05,281,2018,MN,AR
27,21,267,2018,MN,KY
27,16,253,2018,MN,ID
27,01,252,2018,MN,AL
27,15,214,2018,MN,HI
27,11,209,2018,MN,DC
27,02,209,2018,MN,AK
27,22,207,2018,MN,LA
27,09,179,2018,MN,CT
27,56,151,2018,MN,WY
27,28,150,2018,MN,MS
27,23,119,2018,MN,ME
27,33,83,2018,MN,NH
27,44,52,2018,MN,RI
27,50,50,2018,MN,VT
27,54,48,2018,MN,WV
27,10,44,2018,MN,DE
28,28,950059,2018,MS,MS
28,47,5003,2018,MS,TN
28,48,4330,2018,MS,TX
28,22,2967,2018,MS,LA
28,01,2842,2018,MS,AL
28,12,2303,2018,MS,FL
28,13,1862,2018,MS,GA
28,06,924,2018,MS,CA
28,05,888,2018,MS,AR
28,51,744,2018,MS,VA
28,37,740,2018,MS,NC
28,17,627,2018,MS,IL
28,29,487,2018,MS,MO
28,08,475,2018,MS,CO
28,45,458,2018,MS,SC
28,39,450,2018,MS,OH
28,04,386,2018,MS,AZ
28,18,374,2018,MS,IN
28,26,368,2018,MS,MI
28,21,350,2018,MS,KY
28,53,340,2018,MS,WA
28,40,313,2018,MS,OK
